26976=6690,33985,16875,12997,3128,26976
17884=6690,47221,25129,10724,15624,17884
39319=6690,24731,42729,1683,30014,39319
2457=6690,46231,8630,18723,34214,2457
23905=6690,4152,42899,20068,28719,23905
22221=6690,46411,20513,20031,44534,22221
40464=6690,18830,32810,45007,24220,40464
22521=6690,45848,7602,31397,8147,22521
29364=6690,17520,40475,11654,11221,29364
37281=6690,26570,36969,43141,47682,37281
12768=6690,20406,34567,32308,15875,12768
10208=6690,49886,46383,30400,25824,10208
23360=6690,33236,15117,41843,43779,23360
11025=6690,15108,29378,17344,17340,11025
42559=6690,43367,14063,32019,32476,42559
5648=6690,9737,42574,27019,16545,5648
5382=6690,26990,31423,34062,16503,5382
11571=6690,14881,27662,47797,23197,11571
8936=6690,15687,8328,18121,16775,8936
6314=6690,18763,23971,14270,32001,6314
136=6690,32911,35479,38945,19635,136
46222=6690,16643,22045,6,15326,46222
965=6690,20720,27360,44467,26333,965
44394=6690,23653,14717,27575,3990,44394
22083=6690,26002,5149,34807,38452,22083
41627=6690,14407,34609,23770,49001,41627
333=6690,4362,12078,16118,6786,333
5298=6690,43282,10609,4842,34347,5298
38051=6690,6328,33879,1537,24917,38051
48742=6690,34650,720,25541,4694,48742
18998=6690,4122,14588,37410,40163,18998
44940=6690,49555,14853,15839,337,44940
37831=6690,18414,37735,5417,14465,37831
1157=6690,38460,47280,21940,41275,1157
12205=6690,18822,45797,34577,29702,12205
8859=6690,24553,40372,42601,16975,8859
15644=6690,46499,10445,34227,49614,15644
31190=6690,927,23948,8012,5560,31190
46329=6690,28937,8899,4281,29651,46329
40054=6690,42551,5432,32778,27123,40054
41953=6690,47636,46403,742,3499,41953
37769=6690,15322,36068,14046,9060,37769
45335=6690,36631,11179,21608,47431,45335
13923=6690,27081,7149,7229,43752,13923
3999=6690,18800,42525,28674,15856,3999
30726=6690,11790,23038,287,30842,30726
15971=6690,31103,46968,21425,18929,15971
17684=6690,20366,968,25728,32264,17684
14544=6690,48219,1514,4378,30398,14544
24266=6690,43005,34237,49123,20866,24266
38648=6690,48348,21985,37369,43065,38648
36705=6690,10100,13708,1201,12329,36705
2440=6690,18694,5025,27744,34898,2440
26015=6690,22032,23864,23823,44071,26015
34489=6690,3099,12892,45182,19921,34489
31761=6690,3781,9218,9228,43462,31761
23392=6690,28551,21589,13434,13166,23392
7457=6690,33876,6239,42709,38666,7457
1504=6690,18651,3487,22129,37723,1504
36161=6690,26216,49551,12695,41037,36161
20919=6690,18901,47067,11385,3388,20919
48185=6690,17987,15864,37457,16331,48185
42516=6690,27849,12024,30827,34121,42516
3953=6690,40915,12091,32212,27527,3953
18803=6690,32325,40002,25977,35900,18803
21456=6690,45561,29451,9476,29972,21456
47938=6690,14448,46224,7676,17762,47938
47925=6690,29907,42248,26785,45667,47925
37327=6690,35370,24230,19464,7348,37327
33550=6690,33728,12567,5570,11337,33550
40130=6690,12640,40578,29843,22297,40130
4579=6690,17670,41180,38757,5913,4579
15797=6690,7951,32236,12782,4521,15797
6778=6690,48850,21547,19601,3547,6778
43877=6690,23011,25586,23761,40231,43877
31430=6690,3679,2958,36292,23473,31430
8813=6690,18950,33402,41082,39309,8813
17587=6690,43298,23064,38688,12464,17587
28757=6690,40465,7104,37840,10574,28757
37062=6690,5872,20317,32378,46448,37062
27255=6690,33163,11650,13008,1708,27255
8304=6690,43927,34763,49906,5947,8304
3287=6690,3733,29071,26958,38755,3287
34297=6690,30359,941,16961,3030,34297
12245=6690,7704,37879,43176,19366,12245
31041=6690,33411,7580,19970,12730,31041
34736=6690,15018,46934,9982,25495,34736
13818=6690,41602,27550,38661,3383,13818
16588=6690,31246,47787,22760,4020,16588
16582=6690,44912,30484,20501,18039,16582
13570=6690,45278,23924,20290,43677,13570
29423=6690,20444,23464,9309,28522,29423
27777=6690,2325,25871,24828,42665,27777
41998=6690,6127,43412,28756,41441,41998
16177=6690,11545,11195,25934,3393,16177
1512=6690,37151,13086,41128,44883,1512
37202=6690,20074,22415,45569,45445,37202
15883=6690,7723,29726,41202,30747,15883
4946=6690,35904,38947,36011,35185,4946
15378=6690,43995,24505,35858,1942,15378
43394=6690,1327,6036,12075,24538,43394
5293=6690,24923,18182,12264,24780,5293
37079=6690,17253,22102,22622,28859,37079
6054=6690,5403,5766,10716,29407,6054
47405=6690,6284,623,9617,7752,47405
7864=6690,44790,46037,17191,13593,7864
37584=6690,44669,8857,40734,45947,37584
34946=6690,10431,34508,6168,23130,34946
20928=6690,40831,10831,43522,22013,20928
32604=6690,48946,29363,14918,31497,32604
29074=6690,44109,32787,31049,40034,29074
46321=6690,42226,20265,5855,43798,46321
13253=6690,28594,41228,27413,18276,13253
8330=6690,44630,48875,19254,25404,8330
19659=6690,17060,3917,12816,6488,19659
43238=6690,22555,17046,14805,43111,43238
30363=6690,27416,47416,44936,44781,30363
43448=6690,40827,1194,19398,17691,43448
45814=6690,22641,45241,18692,28703,45814
8972=6690,48543,16900,47430,8526,8972
37825=6690,15470,39877,37034,29360,37825
22169=6690,44452,1069,6915,27496,22169
22789=6690,49015,15267,5261,40730,22789
43509=6690,5700,7840,29283,37743,43509
13269=6690,45915,38234,10060,30880,13269
14785=6690,41905,36664,27591,15773,14785
3803=6690,26366,14622,8329,41270,3803
1399=6690,11867,12762,30382,17364,1399
4997=6690,15860,43906,33407,28694,4997
18387=6690,34318,22429,29648,19323,18387
18409=6690,41386,4409,38526,9002,18409
32496=6690,25267,11930,38228,17142,32496
26972=6690,19899,39841,45567,15069,26972
1251=6690,13885,27726,45732,3080,1251
40763=6690,37286,40061,30684,27778,40763
14281=6690,8676,30301,20116,22820,14281
37605=6690,15947,19022,403,40137,37605
25411=6690,17535,45060,12963,12927,25411
46525=6690,16879,35159,35962,739,46525
47696=6690,44098,10276,49300,48358,47696
6404=6690,900,23840,38220,32155,6404
27202=6690,33445,47064,5416,47723,27202
249=6690,26717,9798,12288,13108,249
15271=6690,18204,37380,30147,39980,15271
30759=6690,17065,9465,12677,8096,30759
39701=6690,36542,22651,43674,6297,39701
15396=6690,20453,6257,2703,1323,15396
12498=6690,17482,11468,32495,20427,12498
24841=6690,21436,27276,31690,38901,24841
16298=6690,14322,15305,11274,6521,16298
46212=6690,22673,18347,21543,4645,46212
11146=6690,33424,2370,495,42009,11146
9801=6690,597,11075,42387,39236,9801
38162=6690,49163,48442,24792,48900,38162
42743=6690,30283,14756,32775,14875,42743
19816=6690,23895,39930,15384,18570,19816
7140=6690,39082,36797,38744,25271,7140
21124=6690,24640,44185,33849,16499,21124
3136=6690,25187,3822,4261,317,3136
38881=6690,18107,11797,3121,9557,38881
40593=6690,38501,37634,757,18924,40593
33298=6690,49217,30900,37163,3696,33298
47196=6690,36504,8975,7780,23370,47196
6421=6690,24966,3693,18038,48165,6421
48641=6690,11107,1305,3211,14469,48641
26768=6690,14348,23073,18980,16351,26768
4165=6690,14797,29056,6847,41604,4165
21507=6690,30988,31498,10291,32592,21507
49549=6690,47466,14828,48453,39128,49549
28892=6690,37165,12936,780,24100,28892
5981=6690,42862,23439,7557,37547,5981
19657=6690,3017,18262,48137,17960,19657
48270=6690,27308,17236,40911,26328,48270
19053=6690,18926,23518,18319,5523,19053
41235=6690,42,40144,1086,867,41235
25611=6690,15089,16194,11123,47303,25611
6321=6690,47043,4875,12992,31841,6321
48795=6690,29710,37166,34411,47833,48795
14604=6690,45413,8569,18225,21109,14604
15878=6690,30675,37481,34849,4732,15878
36997=6690,6794,34468,29543,29559,36997
33581=6690,2463,32910,15223,22624,33581
23541=6690,49352,18553,46816,26271,23541
38141=6690,5049,39543,42504,22078,38141
21650=6690,37328,21692,3588,4447,21650
7539=6690,6708,6063,19741,32834,7539
41260=6690,49233,37549,44658,31721,41260
5018=6690,28931,2118,31579,731,5018
22383=6690,29921,8499,39444,6837,22383
12546=6690,31256,3512,23226,2152,12546
38687=6690,47479,4659,47119,28072,38687
33176=6690,17809,34422,25640,31948,33176
23754=6690,33450,43015,44072,36031,23754
28836=6690,43707,3005,48626,16108,28836
44794=6690,12803,37244,1338,15264,44794
28299=6690,45398,31940,48807,30714,28299
4948=6690,41234,8112,15062,28189,4948
2738=6690,45649,30527,42906,28896,2738
46250=6690,17243,32717,35659,9715,46250
2970=6690,42985,21580,13312,5129,2970
38574=6690,3877,42644,49172,34679,38574
2696=6690,17581,8559,8918,21481,2696
16855=6690,1549,34989,46439,9760,16855
26233=6690,44501,24851,35381,42291,26233
8601=6690,9794,42466,28042,18742,8601
17277=6690,35837,41414,42487,38313,17277
23168=6690,33156,39169,25759,44502,23168
7286=6690,11051,40259,49653,17477,7286
38247=6690,17904,3173,24544,40872,38247
36326=6690,24284,11283,25925,73,36326
35707=6690,49419,40415,37397,32625,35707
48035=6690,48027,34103,15650,36756,48035
1018=6690,7160,17151,22209,13615,1018
24732=6690,17862,27914,37275,11617,24732
15095=6690,27446,11038,38380,29541,15095
14101=6690,12692,15400,16534,7264,14101
23964=6690,24327,14299,31832,18827,23964
11826=6690,4724,23868,13235,48594,11826
30944=6690,48513,4190,27932,9059,30944
43949=6690,11239,37460,5609,38437,43949
22562=6690,38547,15548,1047,36929,22562
5769=6690,46175,45173,17559,16428,5769
24508=6690,8545,3522,46110,26304,24508
26802=6690,11519,15921,20774,49876,26802
6464=6690,36584,40432,12077,25817,6464
11773=6690,17636,9987,7719,23355,11773
31282=6690,28998,37087,34114,30318,31282
19733=6690,2963,26253,44829,33635,19733
47183=6690,3871,25140,16057,19460,47183
19120=6690,17958,390,44627,44247,19120
26037=6690,24453,6069,44313,28538,26037
12669=6690,28148,23673,38058,6052,12669
21680=6690,47520,7402,40669,45855,21680
2867=6690,30986,15501,29675,48101,2867
45361=6690,36270,20964,35604,37539,45361
31785=6690,26428,27864,39315,32355,31785
45176=6690,16938,19939,5471,40009,45176
48411=6690,8533,21115,42238,48294,48411
16621=6690,6513,12716,33253,625,16621
35169=6690,3231,15375,17998,20227,35169
4066=6690,10472,21722,28040,16505,4066
30166=6690,41153,24928,2603,42297,30166
19433=6690,39153,32902,32223,30136,19433
19063=6690,11157,45069,30787,4295,19063
37378=6690,6186,45907,41568,39503,37378
19139=6690,39994,6846,8959,32982,19139
25150=6690,30536,30245,13924,35978,25150
35683=6690,9370,743,8353,6639,35683
30648=6690,43299,8139,25263,5024,30648
44734=6690,14228,13790,39771,6132,44734
27090=6690,13323,16077,12737,26347,27090
8495=6690,13074,43796,14778,36844,8495
10552=6690,7932,5062,3466,38730,10552
22457=6690,48873,9168,14128,48560,22457
49026=6690,27313,41072,737,41371,49026
16555=6690,5538,35776,2419,31624,16555
10449=6690,21060,44713,3609,33026,10449
7794=6690,33823,35644,29072,11837,7794
38816=6690,34775,24149,25573,8604,38816
8952=6690,28231,15987,37738,12180,8952
14058=6690,351,47321,44692,1110,14058
35976=6690,11242,31525,17981,4534,35976
18346=6690,41123,12570,1279,39186,18346
5906=6690,18676,12818,47501,48950,5906
48258=6690,16802,43714,24443,13591,48258
28279=6690,10763,3824,45703,30849,28279
25569=6690,38426,43043,35275,7322,25569
10729=6690,5481,14071,36959,23241,10729
9241=6690,15067,11903,8730,30698,9241
7615=6690,36965,9140,5726,48043,7615
6080=6690,30321,22023,33078,32354,6080
47158=6690,11579,34598,45347,27997,47158
5106=6690,27540,8652,4797,46017,5106
26853=6690,17925,21663,37864,47678,26853
46314=6690,38555,36342,20259,35288,46314
21593=6690,17863,6816,16733,37849,21593
3535=6690,43622,33824,45665,41410,3535
28025=6690,9504,15516,15534,7638,28025
3438=6690,10632,25491,28696,3007,3438
34959=6690,13588,42640,46297,13038,34959
25790=6690,27257,12572,44776,22794,25790
21168=6690,28246,39367,26454,32431,21168
43614=6690,250,9640,33982,26372,43614
34952=6690,12161,30127,3850,11789,34952
35940=6690,27757,7571,45469,25017,35940
23865=6690,530,2863,15317,1852,23865
12551=6690,49680,25508,48197,27891,12551
20070=6690,32987,17021,8009,13020,20070
29723=6690,42099,25299,8255,38509,29723
39426=6690,22393,23099,1347,38946,39426
49547=6690,48906,8831,20995,9238,49547
38017=6690,49381,43849,17936,43032,38017
31151=6690,6143,1075,21328,40399,31151
29=6690,20208,21501,43272,5457,29
41982=6690,29181,48958,42723,29118,41982
11095=6690,40139,10503,40724,49375,11095
26693=6690,31995,44684,26148,13205,26693
28034=6690,19048,35393,18327,17068,28034
1643=6690,21760,10525,22988,45959,1643
41112=6690,26550,38442,33634,14639,41112
21277=6690,2717,41577,24911,19401,21277
23615=6690,40366,1078,6483,46428,23615
33866=6690,34075,15485,49115,22713,33866
3351=6690,47650,46673,29416,3141,3351
19089=6690,32545,41500,2098,34737,19089
5899=6690,4150,26528,42925,41059,5899
45389=6690,33914,4692,31109,4792,45389
16755=6690,1814,26589,10990,40820,16755
26092=6690,35047,35094,38710,21795,26092
49631=6690,41826,5740,44823,187,49631
28607=6690,48298,5969,49693,846,28607
46225=6690,9074,42004,33618,5369,46225
46541=6690,6455,46896,31122,23408,46541
42214=6690,24408,28537,41952,30059,42214
5796=6690,14232,31825,15697,35064,5796
14294=6690,20165,22695,1874,35448,14294
16566=6690,3853,14661,16153,28377,16566
21588=6690,24403,11502,5186,42946,21588
45978=6690,49636,39776,29934,39928,45978
13111=6690,13475,18334,10314,38109,13111
8166=6690,33979,43493,4825,21891,8166
15602=6690,44451,1169,34296,28980,15602
27577=6690,39447,8070,46353,5379,27577
44340=6690,42321,11848,42896,39558,44340
6373=6690,13211,35763,9635,17551,6373
11152=6690,43705,32695,49155,46806,11152
45486=6690,47445,44087,8228,39151,45486
19663=6690,7575,44668,49745,4912,19663
46488=6690,2693,28368,14186,6500,46488
7049=6690,47255,38169,10672,37976,7049
41106=6690,26319,21169,17720,24616,41106
3945=6690,6751,30595,36159,28130,3945
1074=6690,36004,21545,997,43974,1074
3290=6690,27035,49363,37787,31562,3290
23482=6690,16115,8846,22968,27436,23482
10512=6690,30154,33165,4670,43013,10512
17894=6690,44612,16640,2246,48493,17894
34057=6690,38746,4246,4784,17493,34057
8401=6690,24152,17058,15471,8543,8401
14117=6690,2870,2767,17424,22098,14117
2495=6690,7066,49828,19244,18429,2495
20786=6690,49867,9494,1967,7991,20786
39339=6690,21726,34895,2789,44950,39339
6972=6690,19995,46258,32151,17212,6972
18780=6690,43968,30261,24859,34175,18780
5795=6690,34635,24714,26737,49765,5795
2459=6690,36348,20396,39043,32562,2459
17082=6690,3707,36528,36353,46989,17082
13144=6690,34331,2410,25534,49258,13144
46481=6690,5478,44628,34732,32332,46481
6215=6690,40285,39666,32257,1208,6215
16502=6690,49138,43360,8431,20573,16502
30687=6690,31910,47408,22751,43106,30687
43392=6690,12439,33003,36650,24244,43392
35106=6690,24755,34540,27528,12070,35106
5001=6690,46092,9487,44842,38675,5001
2104=6690,28601,31652,36691,22575,2104
45405=6690,15039,11294,45050,36465,45405
18718=6690,36378,1523,29047,30164,18718
41633=6690,4897,35128,33362,23310,41633
3182=6690,14632,17006,29974,33883,3182
19670=6690,4037,48884,209,20094,19670
12345=6690,20300,49072,5275,9507,12345
38111=6690,17789,36875,10200,25234,38111
20188=6690,2677,33554,10534,45300,20188
30847=6690,20349,16868,39758,31668,30847
44036=6690,4757,9079,33757,27934,44036
38248=6690,27279,15232,7326,1573,38248
12089=6690,47220,43128,32525,11718,12089
2487=6690,8426,26699,11122,36712,2487
48429=6690,2884,5831,17293,38681,48429
17452=6690,38691,11778,48680,12238,17452
42001=6690,23371,11078,16144,48134,42001
26636=6690,875,26240,41786,20990,26636
39804=6690,25680,33022,5209,13701,39804
13255=6690,22654,19309,4605,7324,13255
25107=6690,27475,1951,11158,20180,25107
37170=6690,37948,43277,26409,15700,37170
42780=6690,17841,2227,13652,2649,42780
28476=6690,7606,8759,42142,19097,28476
6461=6690,30348,23027,2927,36034,6461
26991=6690,30750,43880,35438,24008,26991
4510=6690,39825,45382,2764,11334,4510
24260=6690,37627,46337,7699,2064,24260
2106=6690,30837,39423,38843,49635,2106
42090=6690,19544,15064,17051,17548,42090
32293=6690,17167,45897,2669,5474,32293
23437=6690,3532,33994,41305,30977,23437
26634=6690,9665,39037,9314,43967,26634
26954=6690,42697,24435,23292,24067,26954
35492=6690,42367,18034,48751,16786,35492
18352=6690,13999,6277,7846,49342,18352
8023=6690,33509,1071,35980,13727,8023
239=6690,28813,32854,33611,22146,239
31079=6690,37293,26251,3485,22092,31079
48025=6690,31042,4808,36578,28807,48025
49446=6690,49781,3706,2968,45365,49446
19696=6690,34010,36106,36823,22847,19696
48454=6690,14688,15706,1965,2108,48454
38480=6690,28555,4996,21147,20384,38480
4096=6690,39220,14857,33071,19888,4096
48951=6690,30766,41931,32521,16538,48951
25527=6690,11020,46619,39351,3423,25527
31739=6690,20905,19262,17812,40850,31739
18787=6690,28056,43783,27513,24528,18787
14000=6690,14702,8950,39130,15477,14000
23995=6690,2192,14244,20152,10881,23995
10646=6690,4403,44005,37326,46445,10646
6512=6690,42989,42736,37709,11151,6512
4454=6690,18658,31295,16392,22195,4454
29222=6690,22666,9317,16625,10537,29222
16504=6690,18234,12708,26573,29711,16504
948=6690,22960,29144,13543,34951,948
46928=6690,262,36496,7915,7768,46928
18895=6690,11365,14001,12478,3899,18895
5458=6690,40754,35632,31868,43807,5458
40972=6690,44641,25031,2209,23300,40972
11679=6690,8837,48180,13387,45332,11679
45252=6690,25216,12680,47758,23385,45252
15547=6690,22584,6371,31324,13506,15547
37834=6690,7065,38015,15578,46114,37834
22899=6690,38218,27969,33170,24562,22899
49824=6690,21905,29886,31930,32923,49824
47658=6690,38118,12893,16600,39466,47658
45530=6690,33893,23695,40758,31389,45530
29102=6690,16171,10302,8929,9134,29102
4666=6690,30409,33631,36577,2155,4666
13675=6690,17049,146,35793,38840,13675
42381=6690,38407,27937,6506,31616,42381
14363=6690,8520,3172,15945,15486,14363
28358=6690,47738,26842,2485,32081,28358
46612=6690,36559,22686,6496,36551,46612
17782=6690,15804,5135,7610,41460,17782
22463=6690,1284,37393,35761,47353,22463
8051=6690,9877,19164,43778,775,8051
16030=6690,32244,8368,33192,20704,16030
27906=6690,18396,29149,18364,27230,27906
1925=6690,653,11659,22798,22639,1925
17817=6690,28774,20279,1072,24718,17817
17929=6690,7302,48670,585,19220,17929
36446=6690,20273,27986,10889,42857,36446
25692=6690,48053,14753,37958,42198,25692
36324=6690,34047,14277,48534,43449,36324
29745=6690,38872,29467,43137,35831,29745
23643=6690,35068,25810,17288,33468,23643
2148=6690,14726,28608,25076,34906,2148
5642=6690,5996,15395,39232,12468,5642
34115=6690,13758,17122,16661,9313,34115
49802=6690,28020,20003,31937,43585,49802
8772=6690,35538,47698,18916,38724,8772
20170=6690,17536,16097,16905,46463,20170
44866=6690,31891,6086,34153,44906,44866
49478=6690,29094,26482,46512,44740,49478
28238=6690,4344,28073,16805,12066,28238
5477=6690,25749,25204,5532,39517,5477
30691=6690,42874,7511,19551,49387,30691
46506=6690,6078,45531,27211,21901,46506
39376=6690,7404,27470,38132,39390,39376
49755=6690,46922,10120,2297,15440,49755
26150=6690,40489,44901,7282,35328,26150
9649=6690,16377,6638,26527,17922,9649
16121=6690,33796,31173,1077,40224,16121
26571=6690,3106,43701,4555,12795,26571
29682=6690,17693,36859,22599,42808,29682
15391=6690,12773,33717,2976,46559,15391
